"QueueId","Name","Family","SHA256","SizeBytes","SourcePath","ProposedReviewBucket","AuthorityStatus","ExecutionStatus","RouteStatus","ProposedDisposition","DispositionReason","ActionNow","PhysicalActionAuthorized"
"LRD-027","BUILD_HSRB_003_RISK_MARKER_AND_DISPOSITION_INDEX_CLOSEOUT_NO_EXECUTION_20260609_V0_1.ps1","HSRB_REVIEW_SCRIPT","70A6B843B4C09FF21E3EF4B3D19B7A48552B55025D1FD0F9E15B6178BD2C6979","30131","C:\Users\13527\Desktop\123\BUILD_HSRB_003_RISK_MARKER_AND_DISPOSITION_INDEX_CLOSEOUT_NO_EXECUTION_20260609_V0_1.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_CLOSEOUT_PROOF_HISTORY","Closeout builder appears to support proof/history; review before later old-load route.","NO","NO"
"LRD-028","BUILD_HSRB_003_ROOT_DROP_INTAKE_WASHER_BUILD_OPTION_SET_RISK_MARKER_AND_DISPOSITION_INDEX_NO_EXECUTION_20260609_V0_1.ps1","HSRB_REVIEW_SCRIPT","F48B2B532F1C684F8E6F679C84B146F5587E1C8D87C971CA35BDFD3CF425CAE7","33625","C:\Users\13527\Desktop\123\BUILD_HSRB_003_ROOT_DROP_INTAKE_WASHER_BUILD_OPTION_SET_RISK_MARKER_AND_DISPOSITION_INDEX_NO_EXECUTION_20260609_V0_1.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_REVIEW_CHAIN_PROOF_HISTORY","HSRB/static-review-chain delta file appears to be proof, review, or closeout residue; not active authority and not approved for execution.","NO","NO"
"LRD-029","BUILD_HSRB_003_ROOT_DROP_INTAKE_WASHER_BUILD_OPTION_SET_RISK_MARKER_AND_DISPOSITION_INDEX_NO_EXECUTION_20260609_V0_2.ps1","HSRB_REVIEW_SCRIPT","8D34973748EF39C68B385BA2D98A776728CE0BC4C7BDA27B9E4CE0A00383A56A","38657","C:\Users\13527\Desktop\123\BUILD_HSRB_003_ROOT_DROP_INTAKE_WASHER_BUILD_OPTION_SET_RISK_MARKER_AND_DISPOSITION_INDEX_NO_EXECUTION_20260609_V0_2.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_REVIEW_CHAIN_PROOF_HISTORY","HSRB/static-review-chain delta file appears to be proof, review, or closeout residue; not active authority and not approved for execution.","NO","NO"
"LRD-030","BUILD_HSRB_003_STATIC_REVIEW_DECISION_CLOSEOUT_CONTRACT_FIRST_NO_EXECUTION_20260609_V0_2.ps1","HSRB_REVIEW_SCRIPT","6D886CAEB95090D55BCFA08398A23CF390092E8989A5E0E146E323471174C5A0","26870","C:\Users\13527\Desktop\123\BUILD_HSRB_003_STATIC_REVIEW_DECISION_CLOSEOUT_CONTRACT_FIRST_NO_EXECUTION_20260609_V0_2.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_CLOSEOUT_PROOF_HISTORY","Closeout builder appears to support proof/history; review before later old-load route.","NO","NO"
"LRD-031","BUILD_HSRB_004_HELPER_FILE_SURFACE_PREFLIGHT_AND_PLANETARY_GATE_SELECTOR_DISPOSITION_INDEX_CLOSEOUT_NO_EXECUTION_20260609_V0_1.ps1","HSRB_REVIEW_SCRIPT","46003895CDF292D849EC0BB0B4F9D2B26962714C31E0DD1E95B03B0E3186CAD9","27021","C:\Users\13527\Desktop\123\BUILD_HSRB_004_HELPER_FILE_SURFACE_PREFLIGHT_AND_PLANETARY_GATE_SELECTOR_DISPOSITION_INDEX_CLOSEOUT_NO_EXECUTION_20260609_V0_1.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_CLOSEOUT_PROOF_HISTORY","Closeout builder appears to support proof/history; review before later old-load route.","NO","NO"
"LRD-032","BUILD_HSRB_004_HELPER_FILE_SURFACE_PREFLIGHT_AND_PLANETARY_GATE_SELECTOR_DISPOSITION_INDEX_NO_EXECUTION_20260609_V0_1.ps1","HSRB_REVIEW_SCRIPT","36C89877A708AFBBA3393D635595CF5B9F70516AF6E26A2F1A929C29FEE13CF5","26980","C:\Users\13527\Desktop\123\BUILD_HSRB_004_HELPER_FILE_SURFACE_PREFLIGHT_AND_PLANETARY_GATE_SELECTOR_DISPOSITION_INDEX_NO_EXECUTION_20260609_V0_1.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_REVIEW_CHAIN_PROOF_HISTORY","HSRB/static-review-chain delta file appears to be proof, review, or closeout residue; not active authority and not approved for execution.","NO","NO"
"LRD-033","BUILD_HSRB_004_HELPER_FILE_SURFACE_PREFLIGHT_AND_PLANETARY_GATE_SELECTOR_DISPOSITION_INDEX_NO_EXECUTION_20260609_V0_2.ps1","HSRB_REVIEW_SCRIPT","EF346628607410860847C566570D3B35256FDE201D8F7B7008137AC590D896D3","30350","C:\Users\13527\Desktop\123\BUILD_HSRB_004_HELPER_FILE_SURFACE_PREFLIGHT_AND_PLANETARY_GATE_SELECTOR_DISPOSITION_INDEX_NO_EXECUTION_20260609_V0_2.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_REVIEW_CHAIN_PROOF_HISTORY","HSRB/static-review-chain delta file appears to be proof, review, or closeout residue; not active authority and not approved for execution.","NO","NO"
"LRD-034","BUILD_HSRB_004_HELPER_FILE_SURFACE_PREFLIGHT_AND_PLANETARY_GATE_SELECTOR_DISPOSITION_INDEX_NO_EXECUTION_20260609_V0_3.ps1","HSRB_REVIEW_SCRIPT","CCE733E120D66D28A0E38509DCFC2C1CE74D247AD30F71A7B3EAAD7275F99163","30273","C:\Users\13527\Desktop\123\BUILD_HSRB_004_HELPER_FILE_SURFACE_PREFLIGHT_AND_PLANETARY_GATE_SELECTOR_DISPOSITION_INDEX_NO_EXECUTION_20260609_V0_3.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_REVIEW_CHAIN_PROOF_HISTORY","HSRB/static-review-chain delta file appears to be proof, review, or closeout residue; not active authority and not approved for execution.","NO","NO"
"LRD-035","BUILD_HSRB_004_STATIC_REVIEW_DECISION_CLOSEOUT_CONTRACT_FIRST_NO_EXECUTION_20260609_V0_1.ps1","HSRB_REVIEW_SCRIPT","E53FB22900F9DAF20E4BD061906B5CC2FDFA6BFBDE6BA8DFD4CD1C836E1699AE","28751","C:\Users\13527\Desktop\123\BUILD_HSRB_004_STATIC_REVIEW_DECISION_CLOSEOUT_CONTRACT_FIRST_NO_EXECUTION_20260609_V0_1.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_CLOSEOUT_PROOF_HISTORY","Closeout builder appears to support proof/history; review before later old-load route.","NO","NO"
"LRD-036","BUILD_HSRB_005_ROOT_HELD_ROUTE_OR_HOLD_AND_CUSTODY_FAMILY_DISPOSITION_INDEX_CLOSEOUT_NO_EXECUTION_20260609_V0_1.ps1","HSRB_REVIEW_SCRIPT","85B08CD61239EE84CF871B923D954C5EBFC7648C8F6FC58749C9C51073DFF4E8","21056","C:\Users\13527\Desktop\123\BUILD_HSRB_005_ROOT_HELD_ROUTE_OR_HOLD_AND_CUSTODY_FAMILY_DISPOSITION_INDEX_CLOSEOUT_NO_EXECUTION_20260609_V0_1.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_CLOSEOUT_PROOF_HISTORY","Closeout builder appears to support proof/history; review before later old-load route.","NO","NO"
"LRD-037","BUILD_HSRB_005_ROOT_HELD_ROUTE_OR_HOLD_AND_CUSTODY_FAMILY_DISPOSITION_INDEX_NO_EXECUTION_20260609_V0_1.ps1","HSRB_REVIEW_SCRIPT","7E06CB036C3841887DFBC99E3B8408172AD36253863D37D50E88DEE6495BC233","28146","C:\Users\13527\Desktop\123\BUILD_HSRB_005_ROOT_HELD_ROUTE_OR_HOLD_AND_CUSTODY_FAMILY_DISPOSITION_INDEX_NO_EXECUTION_20260609_V0_1.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_REVIEW_CHAIN_PROOF_HISTORY","HSRB/static-review-chain delta file appears to be proof, review, or closeout residue; not active authority and not approved for execution.","NO","NO"
"LRD-038","BUILD_HSRB_005_STATIC_REVIEW_DECISION_CLOSEOUT_CONTRACT_FIRST_NO_EXECUTION_20260609_V0_1.ps1","HSRB_REVIEW_SCRIPT","97880CF3DF012899A64705DBA6E127383E0DEBCA1672D96DE2B744382C336843","22268","C:\Users\13527\Desktop\123\BUILD_HSRB_005_STATIC_REVIEW_DECISION_CLOSEOUT_CONTRACT_FIRST_NO_EXECUTION_20260609_V0_1.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_CLOSEOUT_PROOF_HISTORY","Closeout builder appears to support proof/history; review before later old-load route.","NO","NO"
"LRD-039","BUILD_HSRB_005_STATIC_REVIEW_DECISION_CLOSEOUT_CONTRACT_FIRST_NO_EXECUTION_20260609_V0_2.ps1","HSRB_REVIEW_SCRIPT","9989A3C63C6998A08F0A1D0A8B870DF68990966873CDFC3F5C4470D1F5C62CE7","27972","C:\Users\13527\Desktop\123\BUILD_HSRB_005_STATIC_REVIEW_DECISION_CLOSEOUT_CONTRACT_FIRST_NO_EXECUTION_20260609_V0_2.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_CLOSEOUT_PROOF_HISTORY","Closeout builder appears to support proof/history; review before later old-load route.","NO","NO"
"LRD-040","BUILD_HSRB_005_STATIC_REVIEW_DECISION_CLOSEOUT_CONTRACT_FIRST_NO_EXECUTION_20260609_V0_3.ps1","HSRB_REVIEW_SCRIPT","69BDA3CC30442B40AA5E11210406037227841F2564D7D8DFC262EA5290AE399F","30039","C:\Users\13527\Desktop\123\BUILD_HSRB_005_STATIC_REVIEW_DECISION_CLOSEOUT_CONTRACT_FIRST_NO_EXECUTION_20260609_V0_3.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_CLOSEOUT_PROOF_HISTORY","Closeout builder appears to support proof/history; review before later old-load route.","NO","NO"
"LRD-041","BUILD_HSRB_005_STATIC_REVIEW_DECISION_CLOSEOUT_CONTRACT_FIRST_NO_EXECUTION_20260609_V0_4.ps1","HSRB_REVIEW_SCRIPT","00BAAF9587147BCFC0DA3AF6089C8E02FB347F559081645B409C3DE45A85A468","29483","C:\Users\13527\Desktop\123\BUILD_HSRB_005_STATIC_REVIEW_DECISION_CLOSEOUT_CONTRACT_FIRST_NO_EXECUTION_20260609_V0_4.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_CLOSEOUT_PROOF_HISTORY","Closeout builder appears to support proof/history; review before later old-load route.","NO","NO"
"LRD-042","BUILD_HSRB_006_REMAINING_HELPER_REVIEW_QUEUE_FAMILY_DISPOSITION_INDEX_CLOSEOUT_NO_EXECUTION_20260609_V0_1.ps1","HSRB_REVIEW_SCRIPT","6BCC5B785F508C986AD8F060186C85FFBCD6072FE72A3EB1A44474B283303E98","24156","C:\Users\13527\Desktop\123\BUILD_HSRB_006_REMAINING_HELPER_REVIEW_QUEUE_FAMILY_DISPOSITION_INDEX_CLOSEOUT_NO_EXECUTION_20260609_V0_1.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_CLOSEOUT_PROOF_HISTORY","Closeout builder appears to support proof/history; review before later old-load route.","NO","NO"
"LRD-043","BUILD_HSRB_006_REMAINING_HELPER_REVIEW_QUEUE_FAMILY_DISPOSITION_INDEX_NO_EXECUTION_20260609_V0_1.ps1","HSRB_REVIEW_SCRIPT","10CF949C80FF3935CDCD1EE2CD40C771AC72807C9D91E52EDADC1D3FE516CE97","30815","C:\Users\13527\Desktop\123\BUILD_HSRB_006_REMAINING_HELPER_REVIEW_QUEUE_FAMILY_DISPOSITION_INDEX_NO_EXECUTION_20260609_V0_1.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_REVIEW_CHAIN_PROOF_HISTORY","HSRB/static-review-chain delta file appears to be proof, review, or closeout residue; not active authority and not approved for execution.","NO","NO"
"LRD-044","BUILD_HSRB_006_STATIC_REVIEW_DECISION_CLOSEOUT_CONTRACT_FIRST_NO_EXECUTION_20260609_V0_1.ps1","HSRB_REVIEW_SCRIPT","85C54CE3560F57A08A556D5CEC35210296923EB8B8BB6B2CFF09FC0F5CF6D2CB","19719","C:\Users\13527\Desktop\123\BUILD_HSRB_006_STATIC_REVIEW_DECISION_CLOSEOUT_CONTRACT_FIRST_NO_EXECUTION_20260609_V0_1.ps1","ROOT_DELTA_REVIEW/HSRB_HELPER_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_CLOSEOUT_PROOF_HISTORY","Closeout builder appears to support proof/history; review before later old-load route.","NO","NO"
"LRD-059","BUILD_STATIC_REVIEW_PACKET_FOR_BATCH_HSRB_001_ACTIVE_ROUTE_SELECTOR_DEFECT_CHAIN_NO_EXECUTION_20260609_V0_1.ps1","STATIC_REVIEW_PACKET_BUILDER","14B3B54C1F573759CB0576F5627E745DA6E324905F33376A673F31BD424D1CC4","23775","C:\Users\13527\Desktop\123\BUILD_STATIC_REVIEW_PACKET_FOR_BATCH_HSRB_001_ACTIVE_ROUTE_SELECTOR_DEFECT_CHAIN_NO_EXECUTION_20260609_V0_1.ps1","ROOT_DELTA_REVIEW/STATIC_REVIEW_PACKET_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_STATIC_REVIEW_PACKET_SUPPORT","Static review packet builder appears to support prior review chain; not active authority.","NO","NO"
"LRD-060","BUILD_STATIC_REVIEW_PACKET_FOR_BATCH_HSRB_001_ACTIVE_ROUTE_SELECTOR_DEFECT_CHAIN_NO_EXECUTION_20260609_V0_2.ps1","STATIC_REVIEW_PACKET_BUILDER","BAAA742834C8EA3F8C7F61B098DE391398A637DE8E0ADAE71FA12611175382EF","27716","C:\Users\13527\Desktop\123\BUILD_STATIC_REVIEW_PACKET_FOR_BATCH_HSRB_001_ACTIVE_ROUTE_SELECTOR_DEFECT_CHAIN_NO_EXECUTION_20260609_V0_2.ps1","ROOT_DELTA_REVIEW/STATIC_REVIEW_PACKET_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_STATIC_REVIEW_PACKET_SUPPORT","Static review packet builder appears to support prior review chain; not active authority.","NO","NO"
"LRD-061","BUILD_STATIC_REVIEW_PACKET_FOR_BATCH_HSRB_002_GENERATED_RUNNER_SAFE_TEMPLATE_CHAIN_NO_EXECUTION_20260609_V0_1.ps1","STATIC_REVIEW_PACKET_BUILDER","6FB8289CE736DC838731950774F7B32CEC21EF8FF79C09C70EBFE30B650C7331","27126","C:\Users\13527\Desktop\123\BUILD_STATIC_REVIEW_PACKET_FOR_BATCH_HSRB_002_GENERATED_RUNNER_SAFE_TEMPLATE_CHAIN_NO_EXECUTION_20260609_V0_1.ps1","ROOT_DELTA_REVIEW/STATIC_REVIEW_PACKET_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_STATIC_REVIEW_PACKET_SUPPORT","Static review packet builder appears to support prior review chain; not active authority.","NO","NO"
"LRD-062","BUILD_STATIC_REVIEW_PACKET_FOR_BATCH_HSRB_003_ROOT_DROP_INTAKE_WASHER_BUILD_OPTION_SET_CHAIN_NO_EXECUTION_20260609_V0_1.ps1","STATIC_REVIEW_PACKET_BUILDER","BD6AEEB35F4E0FDABE587D0FEFD8B48C506110A16C09DADFD23CEF9D0EE6ADC3","31650","C:\Users\13527\Desktop\123\BUILD_STATIC_REVIEW_PACKET_FOR_BATCH_HSRB_003_ROOT_DROP_INTAKE_WASHER_BUILD_OPTION_SET_CHAIN_NO_EXECUTION_20260609_V0_1.ps1","ROOT_DELTA_REVIEW/STATIC_REVIEW_PACKET_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_STATIC_REVIEW_PACKET_SUPPORT","Static review packet builder appears to support prior review chain; not active authority.","NO","NO"
"LRD-063","BUILD_STATIC_REVIEW_PACKET_FOR_BATCH_HSRB_004_HELPER_FILE_SURFACE_PREFLIGHT_AND_PLANETARY_GATE_SELECTOR_CHAIN_NO_EXECUTION_20260609_V0_1.ps1","STATIC_REVIEW_PACKET_BUILDER","38F4F846E98E5169C3BB0D96D509D0902E4BD5DA9014532AF15723DA49CA3F91","29563","C:\Users\13527\Desktop\123\BUILD_STATIC_REVIEW_PACKET_FOR_BATCH_HSRB_004_HELPER_FILE_SURFACE_PREFLIGHT_AND_PLANETARY_GATE_SELECTOR_CHAIN_NO_EXECUTION_20260609_V0_1.ps1","ROOT_DELTA_REVIEW/STATIC_REVIEW_PACKET_SCRIPT","NOT_ACTIVE_AUTHORITY","DO_NOT_EXECUTE","NO_ROUTE_YET_USER_REVIEW_REQUIRED","CANDIDATE_STATIC_REVIEW_PACKET_SUPPORT","Static review packet builder appears to support prior review chain; not active authority.","NO","NO"
